Product Name,Price,Brand,Category,Description,Rating,Review Count,Style Attributes,Total Sizes,Available Sizes,Color,Purchase History,Age,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,feedback
W9F9,18.30813484,Ralph Lauren,Jewelry,Best,1.590073513,291,Streetwear,"S, L, XL",L,Blue,Average,45,Harper's Bazaar,Negin Mirsalehi,Winter,Nighttime,Unknown,Neutral,Unknown
A0O9,46.17263926,Ted Baker,Dresses,Very Bad,4.793855491,262,Bohemian,"S, M, L",S,Black,Significant,48,W,Julie Sariñana,Spring/Summer,Weekend,Positive,Neutral,Neutral
I9L4,90.52311122,Jigsaw,Lingerie,Good,4.274120027,66,Bohemian,"M, L, XL",L,Green,High,23,Cosmopolitan,Aimee Song,Fall,Daytime,Positive,Other,Mixed
S4X6,36.45574864,Ted Baker,Footwear,Worst,4.43629937,372,Streetwear,"S, L, XL",L,Blue,Very Low,34,Fashionista,Leandra Medine,Spring,Daytime,Unknown,Neutral,Unknown
Y2Z0,55.52307014,Jigsaw,Outerwear,Good,4.37699657,328,Glamorous,"S, L, XL",S,Blue,High,44,Cosmopolitan,Kendall Jenner,Fall,Holiday,Negative,Neutral,Positive
T9R9,72.13801981,Tommy Hilfiger,Swimwear,Worst,3.172078231,367,Minimalist,"S, L, XL",M,Black,Average,45,Glamour,Julie Sariñana,Fall,Nighttime,Unknown,Positive,Other
R8O9,45.31477316,Alexander McQueen,Swimwear,Good,1.965878803,438,Minimalist,"S, M, L",L,Red,Below Average,42,Cosmopolitan,Chiara Ferragni,Spring,Nighttime,Negative,Other,Mixed
L6L1,29.7807409,Ralph Lauren,Footwear,Not Good,1.774118055,137,Formal,"S, M, L",S,Green,Very Low,28,Cosmopolitan,Aimee Song,Summer,Nighttime,Positive,Unknown,Neutral
P4Y7,73.9303407,Burberry,Swimwear,Bad,2.772438053,326,Minimalist,"S, L, XL",M,Blue,Below Average,22,Glamour,Aimee Song,Winter,Nighttime,Positive,Other,Unknown
L3Q8,32.21014278,Burberry,Tops,Not Good,4.602144656,333,Bohemian,"S, L, XL",XL,Black,High,22,W,Aimee Song,Fall/Winter,Holiday,Unknown,Positive,Other
Z2Q5,34.45678705,Mulberry,Bottoms,Worst,1.618046231,432,Edgy,"S, L, XL",XL,Black,Low,64,Vogue,Olivia Palermo,Summer,Holiday,Positive,Negative,Unknown
K7M1,83.73263409,Alexander McQueen,Accessories,Very Bad,4.89238034,147,Formal,"S, M, L",L,Black,Low,21,Glamour,Kendall Jenner,Spring,Weekend,Unknown,Positive,Neutral
A5E4,26.73492763,Jigsaw,Activewear,Very Bad,1.204704093,58,Edgy,"S, M, L",XL,Blue,High,41,Marie Claire,Chiara Ferragni,Winter,Holiday,Unknown,Other,Unknown
B3M9,94.64938979,Jigsaw,Outerwear,Not Good,1.824343973,370,Casual,"S, L, XL",L,Red,Medium,43,InStyle,Leandra Medine,Spring,Daytime,Unknown,Mixed,Other
N2V6,82.60117387,Mulberry,Bottoms,Very Good,1.912347351,3,Casual,"S, M, L",S,Black,Negligible,47,Marie Claire,Kendall Jenner,Spring,Daytime,Unknown,Negative,Neutral
Q9J7,43.49080641,Mulberry,Dresses,Worst,2.58326528,245,Preppy,"S, M, L",L,Red,High,53,Glamour,Song of Style,Fall,Weekend,Mixed,Positive,Neutral
N4M3,83.52609911,Alexander McQueen,Jewelry,Not Good,3.587539926,69,Edgy,"M, L, XL",S,Green,Medium,24,W,Kendall Jenner,Fall/Winter,Holiday,Neutral,Negative,Negative
T9V8,73.90497208,Jigsaw,Accessories,Bad,4.388726856,448,Glamorous,"S, L, XL",S,Red,Significant,62,Grazia,Julie Sariñana,Fall,Weekend,Neutral,Other,Positive
G9Y3,66.61490507,Ralph Lauren,Footwear,Good,3.303868426,108,Edgy,"S, L, XL",L,Red,Above Average,55,Vogue,Camila Coelho,Spring,Holiday,Neutral,Neutral,Unknown
F3Z9,97.0724856,Burberry,Outerwear,Bad,2.460890343,235,Formal,"M, L, XL",XL,Green,Very High,30,Marie Claire,Kendall Jenner,Spring,Weekend,Unknown,Negative,Other
O0T6,26.76245419,Burberry,Accessories,Good,4.261262656,36,Streetwear,"M, L, XL",S,Red,Very High,34,W,Song of Style,Spring/Summer,Nighttime,Positive,Positive,Negative
L6T8,52.762295,Calvin Klein,Activewear,Good,4.764109936,414,Formal,"S, M, L",S,Black,Low,52,InStyle,Chiara Ferragni,Fall,Nighttime,Unknown,Negative,Mixed
L1C0,13.03508461,Tommy Hilfiger,Activewear,Good,4.39718669,203,Formal,"S, L, XL",XL,Red,Low,57,Elle,Chiara Ferragni,Winter,Nighttime,Negative,Positive,Positive
X5Y9,91.07650598,Ralph Lauren,Dresses,Good,3.175669183,138,Minimalist,"S, M, L",L,Black,Below Average,25,Elle,Camila Coelho,Summer,Daytime,Unknown,Unknown,Mixed
J6O2,62.0626813,Tommy Hilfiger,Lingerie,Good,1.784744895,288,Minimalist,"S, L, XL",L,Black,Average,45,InStyle,Julie Sariñana,Fall,Weekend,Unknown,Neutral,Unknown
M9R1,39.49633538,Ralph Lauren,Dresses,Very Good,2.959632187,48,Edgy,"S, L, XL",M,Green,Above Average,52,Marie Claire,Gigi Hadid,Summer,Evening,Unknown,Mixed,Other
T5M6,59.5964268,Alexander McQueen,Lingerie,Best,1.143003156,345,Glamorous,"M, L, XL",XL,Black,Above Average,58,Elle,Leandra Medine,Spring,Nighttime,Negative,Other,Mixed
T2L6,89.8380783,Alexander McQueen,Footwear,Not Good,4.682812463,91,Minimalist,"M, L, XL",XL,Black,Average,41,Glamour,Julie Sariñana,Summer,Holiday,Mixed,Positive,Positive
Z1I4,55.03183957,Ted Baker,Outerwear,Worst,4.326757171,338,Vintage,"M, L, XL",XL,Blue,Low,62,Fashionista,Camila Coelho,Fall,Holiday,Neutral,Other,Positive
W1Y0,47.94328728,Ted Baker,Dresses,Bad,3.289349798,360,Bohemian,"M, L, XL",M,Red,Above Average,38,Fashionista,Negin Mirsalehi,Winter,Weekend,Neutral,Positive,Unknown
Y2D0,95.78241335,Mulberry,Dresses,Very Bad,1.061745069,293,Edgy,"S, L, XL",L,Blue,Medium,42,W,Song of Style,Spring,Daytime,Positive,Negative,Neutral
N4O9,96.57618828,Alexander McQueen,Outerwear,Bad,1.692651102,70,Casual,"S, M, L",S,Blue,Average,55,Vogue,Gigi Hadid,Spring/Summer,Weekend,Neutral,Unknown,Unknown
N9G3,76.23640624,Ted Baker,Jewelry,Very Bad,4.208519755,216,Casual,"S, L, XL",L,Black,Average,27,Vogue,Song of Style,Spring,Weekend,Unknown,Neutral,Mixed
X8B3,98.62143007,Ted Baker,Swimwear,Best,3.769391322,240,Sporty,"M, L, XL",XL,Red,Very Low,57,InStyle,Leandra Medine,Winter,Evening,Negative,Negative,Mixed
W8F5,13.5244101,Jigsaw,Jewelry,Worst,2.345745347,479,Edgy,"S, M, L",L,Blue,Below Average,41,Glamour,Camila Coelho,Fall/Winter,Daytime,Unknown,Negative,Positive
B9K0,47.98047457,Ralph Lauren,Dresses,Bad,2.144790949,78,Sporty,"M, L, XL",L,Green,Medium,48,Elle,Song of Style,Fall/Winter,Holiday,Mixed,Positive,Other
U9Z0,43.83171852,Ralph Lauren,Activewear,Not Good,1.815626458,381,Sporty,"S, L, XL",XL,Green,Average,35,Cosmopolitan,Camila Coelho,Winter,Holiday,Positive,Neutral,Unknown
X0X5,54.27674903,Ralph Lauren,Footwear,Very Bad,4.886304317,105,Minimalist,"S, L, XL",XL,Blue,Low,46,Elle,Julie Sariñana,Summer,Holiday,Negative,Negative,Negative
I3H7,62.22041581,Calvin Klein,Footwear,Good,3.954070513,401,Edgy,"S, M, L",L,Green,Above Average,51,Cosmopolitan,Camila Coelho,Spring/Summer,Holiday,Positive,Neutral,Mixed
V9Y4,99.24820367,Ralph Lauren,Swimwear,Very Bad,4.593126269,427,Sporty,"S, M, L",L,Green,Medium,18,W,Aimee Song,Fall,Weekend,Mixed,Positive,Neutral
L6I3,69.69384802,Mulberry,Footwear,Best,3.754274555,212,Casual,"S, M, L",M,Black,Very Low,60,Harper's Bazaar,Julie Sariñana,Winter,Holiday,Positive,Negative,Mixed
G3N5,65.30688613,Calvin Klein,Lingerie,Very Bad,4.717841184,235,Streetwear,"M, L, XL",XL,Red,Above Average,60,Vogue,Leandra Medine,Spring,Nighttime,Negative,Mixed,Negative
D3Q0,36.7259326,Burberry,Jewelry,Bad,2.383175561,14,Sporty,"S, L, XL",S,Red,Very Low,47,W,Kendall Jenner,Fall,Weekend,Positive,Positive,Negative
P7I0,84.73588381,Mulberry,Footwear,Good,3.722982621,166,Preppy,"S, M, L",L,Black,Low,60,Vogue,Song of Style,Fall/Winter,Nighttime,Unknown,Unknown,Mixed
E9I6,40.56117807,Alexander McQueen,Swimwear,Not Good,2.61672206,155,Glamorous,"S, L, XL",M,Red,Above Average,27,Marie Claire,Olivia Palermo,Spring/Summer,Daytime,Neutral,Unknown,Negative
I0F9,64.7397545,Burberry,Footwear,Best,1.041851492,280,Vintage,"M, L, XL",L,Red,Very Low,64,Harper's Bazaar,Olivia Palermo,Spring/Summer,Nighttime,Unknown,Other,Unknown
G5L4,14.1304103,Ralph Lauren,Footwear,Good,4.525006065,413,Glamorous,"S, M, L",XL,Red,High,28,Elle,Kendall Jenner,Fall/Winter,Evening,Mixed,Mixed,Mixed
Y4F0,28.89313029,Ralph Lauren,Dresses,Not Good,2.465781049,117,Minimalist,"S, L, XL",S,Green,High,52,Vogue,Song of Style,Spring,Weekend,Negative,Unknown,Negative
O4L3,52.50281396,Ted Baker,Swimwear,Very Good,1.890416585,147,Streetwear,"S, L, XL",S,Blue,High,55,Elle,Julie Sariñana,Fall/Winter,Weekend,Positive,Negative,Other
V6Q9,62.55911399,Ralph Lauren,Jewelry,Good,1.294755936,252,Glamorous,"S, M, L",XL,Black,Average,23,Elle,Kendall Jenner,Summer,Weekend,Negative,Neutral,Neutral
K7L4,14.99529565,Calvin Klein,Footwear,Worst,3.287509158,277,Casual,"S, L, XL",M,Blue,Very High,29,Marie Claire,Camila Coelho,Fall,Daytime,Positive,Mixed,Other
T8O5,70.20292564,Alexander McQueen,Activewear,Very Bad,2.697994492,363,Edgy,"S, L, XL",M,Black,Very High,36,Vogue,Aimee Song,Fall,Weekend,Neutral,Negative,Unknown
V6G8,44.01076295,Jigsaw,Bottoms,Good,3.787061593,97,Bohemian,"M, L, XL",XL,Black,Low,59,InStyle,Kendall Jenner,Fall/Winter,Weekend,Positive,Unknown,Other
D1Z5,74.68480723,Calvin Klein,Dresses,Very Bad,4.237554718,180,Minimalist,"S, L, XL",XL,Red,Below Average,42,Glamour,Aimee Song,Spring,Holiday,Neutral,Neutral,Other
H7O0,26.05799664,Tommy Hilfiger,Swimwear,Worst,2.037467384,64,Bohemian,"S, L, XL",L,Black,High,21,Marie Claire,Kendall Jenner,Spring/Summer,Nighttime,Neutral,Mixed,Unknown
C9T8,21.43189786,Mulberry,Accessories,Not Good,4.76168602,20,Edgy,"S, L, XL",S,Green,Below Average,24,InStyle,Negin Mirsalehi,Spring/Summer,Weekend,Positive,Other,Neutral
K0R2,14.49314879,Ted Baker,Tops,Best,2.296782098,268,Vintage,"M, L, XL",L,Red,Negligible,42,Grazia,Camila Coelho,Winter,Nighttime,Neutral,Unknown,Unknown
T0X0,69.8101657,Jigsaw,Lingerie,Best,4.235445387,379,Formal,"S, L, XL",XL,Red,Negligible,63,Marie Claire,Song of Style,Spring/Summer,Daytime,Neutral,Positive,Other
E5O8,78.25405424,Alexander McQueen,Jewelry,Very Bad,1.286748772,174,Casual,"M, L, XL",XL,Blue,Below Average,57,Grazia,Kendall Jenner,Spring,Evening,Negative,Positive,Mixed
Y9E2,46.8330113,Alexander McQueen,Swimwear,Very Good,2.264013161,485,Sporty,"S, M, L",L,Green,Below Average,21,Elle,Song of Style,Fall/Winter,Nighttime,Negative,Positive,Other
J3F3,47.39108059,Mulberry,Dresses,Very Bad,2.036377841,368,Streetwear,"S, M, L",L,Green,Below Average,30,Fashionista,Kendall Jenner,Fall/Winter,Holiday,Negative,Unknown,Mixed
I2M3,92.29533141,Ted Baker,Outerwear,Very Good,2.984612452,495,Formal,"M, L, XL",S,Red,Very High,63,Glamour,Julie Sariñana,Fall,Evening,Negative,Neutral,Mixed
W8I3,95.42327016,Ted Baker,Lingerie,Bad,4.276454121,257,Vintage,"S, M, L",XL,Black,High,57,Vogue,Song of Style,Fall,Holiday,Negative,Other,Negative
U4P1,51.48874463,Tommy Hilfiger,Accessories,Good,4.271123725,227,Minimalist,"M, L, XL",L,Black,Very High,31,Elle,Olivia Palermo,Spring/Summer,Evening,Unknown,Positive,Positive
S0B8,91.33160009,Ralph Lauren,Dresses,Very Good,1.519749371,455,Preppy,"S, M, L",L,Green,Negligible,24,Cosmopolitan,Kendall Jenner,Winter,Daytime,Negative,Negative,Mixed
O9P8,19.06133065,Burberry,Swimwear,Very Good,4.524391344,319,Minimalist,"S, L, XL",L,Black,Below Average,57,Grazia,Gigi Hadid,Spring/Summer,Evening,Unknown,Neutral,Mixed
T4Y8,58.11898656,Jigsaw,Bottoms,Very Bad,4.748389706,111,Preppy,"S, M, L",XL,Red,Average,30,Fashionista,Aimee Song,Spring,Weekend,Unknown,Unknown,Negative
A1V0,23.19210603,Burberry,Jewelry,Very Bad,4.546166899,173,Casual,"M, L, XL",L,Green,Average,64,Fashionista,Kendall Jenner,Winter,Holiday,Neutral,Positive,Positive
Q4W4,49.17397443,Calvin Klein,Swimwear,Good,4.557893359,137,Formal,"S, M, L",M,Black,Very High,40,W,Kendall Jenner,Fall/Winter,Daytime,Negative,Unknown,Positive
D8T7,41.63135854,Ralph Lauren,Footwear,Not Good,1.19053525,498,Casual,"S, M, L",M,Blue,Low,61,Cosmopolitan,Leandra Medine,Spring/Summer,Weekend,Neutral,Unknown,Mixed
U8O4,34.00255559,Calvin Klein,Dresses,Worst,4.567188201,427,Bohemian,"S, L, XL",L,Blue,Significant,48,W,Gigi Hadid,Summer,Holiday,Mixed,Positive,Positive
L7J5,66.37405334,Calvin Klein,Tops,Very Good,4.47567097,97,Minimalist,"S, M, L",XL,Green,Low,47,InStyle,Negin Mirsalehi,Fall,Nighttime,Neutral,Neutral,Positive
Q3N8,28.20944602,Burberry,Tops,Best,2.382895573,384,Casual,"S, L, XL",XL,Red,Above Average,34,InStyle,Julie Sariñana,Fall/Winter,Nighttime,Neutral,Mixed,Other
U5W9,74.86286109,Burberry,Swimwear,Worst,2.024159245,178,Preppy,"S, L, XL",M,Blue,Above Average,41,InStyle,Olivia Palermo,Spring/Summer,Holiday,Neutral,Neutral,Positive
E4J7,76.60988073,Tommy Hilfiger,Accessories,Very Bad,1.885826904,382,Minimalist,"S, M, L",L,Black,Negligible,45,W,Song of Style,Summer,Nighttime,Mixed,Other,Negative
C7E9,73.683613,Ralph Lauren,Outerwear,Bad,1.678471911,394,Preppy,"M, L, XL",XL,Blue,High,37,Glamour,Camila Coelho,Fall/Winter,Holiday,Mixed,Positive,Positive
P9K6,27.39147107,Jigsaw,Activewear,Not Good,4.986024171,118,Streetwear,"S, M, L",XL,Blue,Very Low,60,Harper's Bazaar,Aimee Song,Spring,Evening,Mixed,Neutral,Neutral
W8R4,21.49879221,Alexander McQueen,Footwear,Best,4.114802521,244,Preppy,"S, L, XL",XL,Green,Above Average,57,Vogue,Olivia Palermo,Spring/Summer,Weekend,Unknown,Mixed,Mixed
L7W7,97.46672319,Mulberry,Lingerie,Very Bad,1.726911739,104,Casual,"S, L, XL",M,Red,Negligible,30,Vogue,Olivia Palermo,Summer,Daytime,Neutral,Other,Neutral
O0D4,97.4878713,Ted Baker,Swimwear,Very Good,1.097807363,495,Preppy,"S, L, XL",M,Black,Negligible,30,Fashionista,Negin Mirsalehi,Spring/Summer,Evening,Mixed,Mixed,Negative
I2D5,39.02928524,Alexander McQueen,Accessories,Worst,2.931022497,377,Preppy,"M, L, XL",L,Green,Above Average,50,Vogue,Aimee Song,Winter,Evening,Mixed,Negative,Other
N4D3,57.7451775,Ralph Lauren,Outerwear,Bad,4.283464134,459,Edgy,"S, M, L",M,Black,Very High,21,Marie Claire,Aimee Song,Fall/Winter,Nighttime,Unknown,Unknown,Negative
O7S0,68.38138126,Alexander McQueen,Jewelry,Worst,1.855344849,320,Edgy,"S, L, XL",S,Red,Very Low,34,Fashionista,Negin Mirsalehi,Winter,Nighttime,Positive,Negative,Mixed
U3I6,62.63338384,Mulberry,Jewelry,Very Bad,4.500557972,14,Minimalist,"S, L, XL",S,Red,Medium,20,Marie Claire,Negin Mirsalehi,Winter,Nighttime,Positive,Unknown,Negative
Y2T4,95.70092604,Mulberry,Activewear,Good,4.41020159,112,Glamorous,"M, L, XL",L,Blue,Negligible,27,Cosmopolitan,Aimee Song,Fall/Winter,Weekend,Mixed,Other,Other
F9S7,39.08745111,Ted Baker,Dresses,Very Good,4.320790805,423,Casual,"M, L, XL",L,Black,Below Average,30,Fashionista,Kendall Jenner,Fall/Winter,Nighttime,Neutral,Neutral,Negative
R8L2,66.3341164,Alexander McQueen,Accessories,Bad,3.536511533,206,Preppy,"S, M, L",XL,Blue,Significant,50,Elle,Song of Style,Summer,Daytime,Neutral,Neutral,Unknown
P3B3,78.00609127,Tommy Hilfiger,Tops,Good,1.19453732,205,Vintage,"S, M, L",S,Red,Average,33,Harper's Bazaar,Julie Sariñana,Spring,Nighttime,Mixed,Positive,Mixed
E3T2,58.76473988,Ralph Lauren,Footwear,Best,1.655851438,84,Sporty,"M, L, XL",XL,Blue,Below Average,43,Cosmopolitan,Aimee Song,Fall,Weekend,Unknown,Mixed,Neutral
V6N5,71.01571092,Jigsaw,Swimwear,Best,2.923835781,65,Glamorous,"S, M, L",M,Black,Above Average,25,Fashionista,Camila Coelho,Fall,Evening,Positive,Unknown,Negative
C6Z6,48.7448657,Mulberry,Bottoms,Not Good,1.054575117,277,Bohemian,"S, L, XL",S,Red,Very Low,25,Elle,Aimee Song,Spring/Summer,Nighttime,Mixed,Other,Unknown
X3R3,43.18743189,Burberry,Jewelry,Best,2.750671918,263,Vintage,"S, M, L",L,Black,Average,22,Grazia,Negin Mirsalehi,Summer,Evening,Neutral,Other,Negative
I4M2,19.40269517,Mulberry,Dresses,Worst,2.062915738,437,Edgy,"S, M, L",L,Black,Negligible,35,Grazia,Julie Sariñana,Spring/Summer,Weekend,Negative,Neutral,Positive
R3P6,37.76116383,Burberry,Tops,Not Good,2.441366934,19,Formal,"S, L, XL",M,Black,Very Low,25,InStyle,Negin Mirsalehi,Summer,Weekend,Mixed,Other,Positive
C4K5,39.59560637,Ralph Lauren,Lingerie,Bad,1.765648504,281,Glamorous,"M, L, XL",XL,Green,High,42,InStyle,Chiara Ferragni,Fall/Winter,Daytime,Mixed,Negative,Unknown
P0B4,94.91571733,Jigsaw,Outerwear,Best,2.708403833,173,Glamorous,"M, L, XL",L,Green,Very High,55,Fashionista,Negin Mirsalehi,Winter,Evening,Positive,Mixed,Neutral
J3U2,59.13287865,Ted Baker,Swimwear,Very Bad,3.356185049,496,Casual,"S, L, XL",L,Green,High,37,InStyle,Song of Style,Fall,Daytime,Unknown,Unknown,Unknown
Z6U0,83.99088309,Alexander McQueen,Jewelry,Not Good,3.270107135,134,Casual,"S, M, L",S,Black,Above Average,43,W,Olivia Palermo,Winter,Weekend,Unknown,Negative,Neutral
T2I1,31.83449609,Calvin Klein,Activewear,Not Good,2.459997416,373,Casual,"S, M, L",XL,Red,Medium,50,Glamour,Chiara Ferragni,Fall,Evening,Positive,Neutral,Negative
Z4J9,10.49982415,Tommy Hilfiger,Accessories,Worst,3.851903707,148,Bohemian,"S, M, L",S,Red,Low,34,Vogue,Song of Style,Fall/Winter,Daytime,Unknown,Negative,Negative
E8Z1,22.69044905,Alexander McQueen,Footwear,Good,3.427060984,106,Streetwear,"M, L, XL",L,Red,Low,21,Elle,Leandra Medine,Spring/Summer,Nighttime,Negative,Negative,Other
A4S5,51.37941195,Alexander McQueen,Dresses,Good,3.972401747,69,Formal,"S, M, L",M,Black,Above Average,35,Vogue,Chiara Ferragni,Winter,Holiday,Negative,Neutral,Neutral
Y6Z7,49.86184723,Jigsaw,Tops,Bad,3.238886134,211,Glamorous,"M, L, XL",XL,Blue,Very Low,60,Vogue,Aimee Song,Spring,Holiday,Unknown,Neutral,Unknown
Y4B0,87.68698085,Alexander McQueen,Activewear,Very Bad,2.717081872,114,Sporty,"M, L, XL",L,Red,Below Average,27,Fashionista,Olivia Palermo,Summer,Nighttime,Positive,Mixed,Mixed
E5Y2,60.01136811,Jigsaw,Activewear,Bad,4.672333437,299,Preppy,"S, M, L",S,Green,Average,55,Cosmopolitan,Gigi Hadid,Spring,Daytime,Unknown,Negative,Positive
V6B6,86.1451765,Ralph Lauren,Lingerie,Very Bad,2.270274732,387,Formal,"S, M, L",XL,Black,Low,47,Fashionista,Chiara Ferragni,Spring,Holiday,Positive,Unknown,Positive
F1Q1,43.43464395,Ted Baker,Lingerie,Very Good,3.10562134,122,Minimalist,"M, L, XL",S,Red,Medium,22,W,Song of Style,Spring,Daytime,Negative,Unknown,Mixed
P8O1,61.64343781,Burberry,Activewear,Bad,3.503415046,385,Sporty,"S, M, L",S,Black,Above Average,32,Vogue,Kendall Jenner,Winter,Holiday,Neutral,Positive,Positive
D9K6,16.82246006,Jigsaw,Outerwear,Very Bad,3.834160977,124,Vintage,"S, L, XL",S,Red,Very Low,33,Glamour,Gigi Hadid,Fall/Winter,Evening,Negative,Negative,Negative
T4E0,87.01737631,Tommy Hilfiger,Outerwear,Bad,1.456301604,32,Minimalist,"S, L, XL",M,Black,High,47,Harper's Bazaar,Negin Mirsalehi,Spring/Summer,Holiday,Mixed,Unknown,Negative
Z2E6,54.08297699,Ted Baker,Lingerie,Very Good,1.827928781,490,Preppy,"M, L, XL",M,Red,Negligible,31,Harper's Bazaar,Julie Sariñana,Fall/Winter,Holiday,Negative,Neutral,Other
X9P8,60.70146371,Alexander McQueen,Outerwear,Bad,1.131349332,392,Casual,"S, M, L",L,Green,Below Average,46,Vogue,Song of Style,Summer,Daytime,Mixed,Neutral,Unknown
D8W2,81.6581462,Mulberry,Bottoms,Not Good,2.310029398,439,Casual,"M, L, XL",L,Blue,High,60,Elle,Kendall Jenner,Spring/Summer,Daytime,Neutral,Neutral,Mixed
F0E5,74.65963779,Jigsaw,Activewear,Best,4.517251427,265,Streetwear,"S, L, XL",S,Red,Average,37,Marie Claire,Olivia Palermo,Spring/Summer,Nighttime,Unknown,Negative,Mixed
Q6S3,67.23984189,Calvin Klein,Tops,Very Good,1.816934443,70,Minimalist,"S, M, L",L,Green,High,50,W,Negin Mirsalehi,Spring/Summer,Evening,Unknown,Other,Negative
N7T3,88.57990381,Burberry,Activewear,Very Bad,4.908052566,461,Bohemian,"M, L, XL",M,Black,Medium,50,InStyle,Aimee Song,Spring/Summer,Nighttime,Negative,Mixed,Negative
V4Y3,21.7943528,Ted Baker,Outerwear,Not Good,4.823301606,32,Sporty,"M, L, XL",S,Green,Above Average,38,Marie Claire,Leandra Medine,Summer,Nighttime,Neutral,Negative,Unknown
O0V8,27.86964448,Jigsaw,Footwear,Worst,4.54933196,314,Streetwear,"S, M, L",L,Red,Medium,62,Cosmopolitan,Negin Mirsalehi,Fall/Winter,Weekend,Unknown,Positive,Neutral
C6H4,13.06326622,Ted Baker,Bottoms,Very Good,3.460186909,67,Minimalist,"S, M, L",M,Red,High,51,Vogue,Song of Style,Spring/Summer,Weekend,Positive,Mixed,Unknown
O4F9,78.23615535,Ted Baker,Bottoms,Bad,4.647318619,114,Preppy,"S, M, L",XL,Green,Average,55,W,Negin Mirsalehi,Fall/Winter,Daytime,Neutral,Neutral,Negative
L9K2,10.3375767,Jigsaw,Jewelry,Bad,4.483621189,249,Formal,"M, L, XL",XL,Blue,Low,38,InStyle,Aimee Song,Fall,Nighttime,Neutral,Mixed,Negative
Z8B9,79.36516028,Mulberry,Outerwear,Bad,1.514788215,420,Vintage,"S, L, XL",S,Black,Above Average,29,W,Song of Style,Fall,Weekend,Positive,Negative,Other
H0Z6,21.64634042,Tommy Hilfiger,Bottoms,Very Bad,4.534839949,497,Edgy,"M, L, XL",L,Black,Very Low,23,Harper's Bazaar,Julie Sariñana,Winter,Daytime,Negative,Neutral,Positive
Y8S0,33.6883771,Alexander McQueen,Jewelry,Best,3.97462093,190,Casual,"S, L, XL",M,Black,Average,37,Elle,Aimee Song,Winter,Holiday,Neutral,Mixed,Neutral
E7L1,68.03708028,Mulberry,Dresses,Bad,2.356519728,440,Vintage,"M, L, XL",XL,Green,Low,57,Vogue,Camila Coelho,Spring/Summer,Holiday,Positive,Neutral,Negative
R9H0,18.66244347,Alexander McQueen,Outerwear,Bad,4.321560908,97,Preppy,"S, L, XL",L,Blue,Average,24,Elle,Chiara Ferragni,Fall,Nighttime,Negative,Unknown,Negative
H4M5,37.94716291,Calvin Klein,Bottoms,Bad,2.550851461,346,Preppy,"S, L, XL",L,Green,Average,51,Elle,Camila Coelho,Fall/Winter,Daytime,Unknown,Neutral,Mixed
F4N2,37.1679223,Ted Baker,Tops,Bad,2.138387827,132,Minimalist,"S, L, XL",M,Green,Negligible,42,Cosmopolitan,Song of Style,Spring,Evening,Negative,Mixed,Other
F2J1,15.09805736,Burberry,Dresses,Best,3.959323981,429,Sporty,"S, L, XL",L,Red,Negligible,49,W,Negin Mirsalehi,Summer,Daytime,Mixed,Unknown,Mixed
U6O6,94.0426304,Calvin Klein,Tops,Very Good,4.939698732,221,Glamorous,"S, M, L",M,Red,Below Average,42,InStyle,Olivia Palermo,Spring,Nighttime,Negative,Other,Negative
X8M4,85.24619433,Jigsaw,Accessories,Very Bad,2.446267559,116,Edgy,"S, L, XL",S,Black,Negligible,26,Elle,Julie Sariñana,Spring/Summer,Holiday,Neutral,Mixed,Mixed
B9Y0,60.64661118,Jigsaw,Dresses,Not Good,1.99225431,198,Bohemian,"M, L, XL",L,Green,Significant,52,Glamour,Negin Mirsalehi,Fall,Holiday,Mixed,Mixed,Negative
Q0D3,91.26688933,Alexander McQueen,Footwear,Good,2.349973118,314,Casual,"S, L, XL",XL,Green,Low,38,W,Leandra Medine,Fall,Weekend,Neutral,Unknown,Positive
X3P5,28.62840847,Burberry,Footwear,Not Good,1.318127889,325,Bohemian,"S, L, XL",S,Green,Average,39,Elle,Kendall Jenner,Winter,Evening,Unknown,Neutral,Negative
I2K8,77.58978286,Burberry,Jewelry,Best,1.476698841,57,Casual,"M, L, XL",XL,Black,Very High,60,Harper's Bazaar,Negin Mirsalehi,Spring,Evening,Mixed,Other,Neutral
O8D9,92.23687529,Alexander McQueen,Footwear,Worst,2.954847893,474,Bohemian,"M, L, XL",M,Black,High,64,Grazia,Camila Coelho,Spring/Summer,Weekend,Neutral,Negative,Positive
H2N5,47.37932662,Tommy Hilfiger,Activewear,Bad,4.433381965,163,Edgy,"S, M, L",M,Red,Medium,26,Fashionista,Kendall Jenner,Spring,Nighttime,Negative,Positive,Positive
H9X7,57.29237223,Tommy Hilfiger,Bottoms,Best,1.744179279,436,Bohemian,"S, M, L",XL,Green,Above Average,21,Harper's Bazaar,Olivia Palermo,Fall,Nighttime,Negative,Negative,Neutral
N5P2,52.02111735,Ralph Lauren,Swimwear,Best,1.885862594,289,Glamorous,"S, L, XL",M,Black,Average,24,W,Negin Mirsalehi,Fall,Holiday,Mixed,Positive,Negative
B3V9,86.14243627,Burberry,Bottoms,Best,1.835178255,119,Preppy,"S, L, XL",M,Blue,Low,26,Fashionista,Aimee Song,Winter,Daytime,Mixed,Positive,Other
